date,day_change,increase
2014-01-31,0.0,0
2014-01-30,-0.2628600000000034,0
2014-01-29,-0.05034999999999812,0
2014-01-28,-0.17179000000000144,0
2014-01-27,-1.4753599999999985,0
2014-01-24,-0.14036000000000115,0
2014-01-23,0.1450099999999992,1
2014-01-22,-0.03464999999999918,0
2014-01-21,0.3542899999999989,1
2014-01-17,-0.3746399999999994,0
2014-01-16,-0.12214999999999776,0
2014-01-15,0.04928999999999917,1
2014-01-14,0.5464300000000009,1
2014-01-13,0.29677999999999827,1
2014-01-10,-0.35427999999999926,0
2014-01-09,-0.24893000000000143,0
2014-01-08,0.2853600000000007,1
2014-01-07,-0.19679000000000002,0
2014-01-06,0.24536000000000158,1
2014-01-03,-0.5503600000000013,0
2014-01-02,-0.10070999999999941,0
2014-02-28,0.9499999999999993,1
2014-02-27,0.42642000000000024,1
2014-02-26,-0.231069999999999,0
2014-02-25,-0.20607000000000042,0
2014-02-24,0.22250000000000014,1
2014-02-21,-0.34428000000000125,0
2014-02-20,-0.0071499999999993236,0
2014-02-19,-0.41999999999999815,0
2014-02-18,-0.04464000000000112,0
2014-02-14,0.12607000000000212,1
2014-02-13,0.278929999999999,1
2014-02-12,-0.08179000000000158,0
2014-02-11,0.22643000000000058,1
2014-02-10,0.42679000000000045,1
2014-02-07,-0.09713999999999956,0
2014-02-06,0.40428,1
2014-02-05,0.125,1
2014-02-04,0.02535999999999916,1
2014-02-03,0.11570999999999998,1
2014-03-31,-1.307850000000002,0
2014-03-28,0.032500000000002416,1
2014-03-27,-0.060719999999999885,0
2014-03-26,-0.23214000000000112,0
2014-03-25,0.17929000000000173,1
2014-03-24,0.10998999999999981,1
2014-03-21,0.23179000000000016,1
2014-03-20,0.07285999999999859,1
2014-03-19,-0.08464000000000027,0
2014-03-18,0.22714000000000212,1
2014-03-17,-0.06428999999999974,0
2014-03-14,-0.03893000000000413,0
2014-03-13,-0.3089299999999966,0
2014-03-12,0.10464999999999947,1
2014-03-11,-0.03357000000000099,0
2014-03-10,0.25320999999999927,1
2014-03-07,-0.09750000000000014,0
2014-03-06,-0.060710000000000264,0
2014-03-05,0.0667800000000014,1
2014-03-04,-0.002849999999998687,0
2014-03-03,0.27070999999999756,1
2014-04-30,-2.4721399999999996,0
2014-04-29,-0.039289999999997605,0
2014-04-28,0.7478599999999993,1
2014-04-25,0.2953499999999991,1
2014-04-24,-0.1314200000000021,0
2014-04-23,1.3982100000000024,1
2014-04-22,0.026789999999998315,1
2014-04-21,0.10607000000000255,1
2014-04-17,0.19070999999999927,1
2014-04-16,0.0696399999999997,1
2014-04-15,-0.07928000000000068,0
2014-04-14,-0.058219999999998606,0
2014-04-11,0.10356999999999772,1
2014-04-10,-0.41713999999999984,0
2014-04-09,0.28715000000000046,1
2014-04-08,-0.09107999999999805,0
2014-04-07,-0.10107000000000355,0
2014-04-04,-0.4210699999999967,0
2014-04-03,-0.05643000000000242,0
2014-04-02,-0.03534999999999755,0
2014-04-01,0.16498999999999953,1
2014-05-30,-3.5792800000000007,0
2014-05-29,0.36178999999999917,1
2014-05-28,0.06534999999999869,1
2014-05-27,0.3621500000000033,1
2014-05-23,0.308209999999999,1
2014-05-22,0.023209999999998843,1
2014-05-21,0.0989299999999993,1
2014-05-20,-0.024279999999997415,0
2014-05-19,0.23784999999999812,1
2014-05-16,0.3292900000000003,1
2014-05-15,-0.2167899999999996,0
2014-05-14,0.08108000000000004,1
2014-05-13,0.015350000000001529,1
2014-05-12,0.16107999999999834,1
2014-05-09,0.10535000000000139,1
2014-05-08,-0.13250000000000028,0
2014-05-07,-0.25,0
2014-05-06,-0.23393000000000086,0
2014-05-05,0.41643000000000185,1
2014-05-02,-0.0785700000000027,0
2014-05-01,0.01214000000000226,1
2014-06-30,-1.8821399999999997,0
2014-06-27,0.3200000000000003,1
2014-06-26,0.11249999999999716,1
2014-06-25,0.0400000000000027,1
2014-06-24,-0.13500000000000156,0
2014-06-23,-0.1424999999999983,0
2014-06-20,-0.13250000000000028,0
2014-06-19,-0.11000000000000298,0
2014-06-18,0.005000000000002558,1
2014-06-17,-0.010000000000001563,0
2014-06-16,0.1999999999999993,1
2014-06-13,-0.17249999999999943,0
2014-06-12,-0.46000000000000085,0
