date,day_change,increase
2012-01-31,0.0,0
2012-01-30,0.3528600000000015,1
2012-01-27,0.04892000000000074,1
2012-01-26,-0.14357000000000042,0
2012-01-25,-0.21714000000000055,0
2012-01-24,1.0478600000000018,1
2012-01-23,0.08677999999999741,1
2012-01-20,-0.17213999999999885,0
2012-01-19,-0.09500000000000064,0
2012-01-18,0.11392999999999986,1
2012-01-17,0.09857000000000049,1
2012-01-13,0.16071000000000168,1
2012-01-12,-0.09214000000000055,0
2012-01-11,-0.01428000000000118,0
2012-01-10,-0.1153600000000008,0
2012-01-09,0.014640000000001763,1
2012-01-06,0.2046399999999995,1
2012-01-05,0.17215000000000025,1
2012-01-04,0.17677999999999905,1
2012-01-03,0.02143000000000228,1
2012-02-29,-4.720000000000001,0
2012-02-28,0.48571999999999704,1
2012-02-27,0.2375000000000007,1
2012-02-24,0.05857000000000312,1
2012-02-23,0.16392999999999702,1
2012-02-22,0.07142000000000337,1
2012-02-21,0.22142999999999802,1
2012-02-17,0.1346500000000006,1
2012-02-16,0.41463999999999857,1
2012-02-15,-0.812859999999997,0
2012-02-14,0.34285999999999817,1
2012-02-13,0.18320999999999898,1
2012-02-10,0.30607000000000184,1
2012-02-09,0.3642899999999969,1
2012-02-08,0.36643000000000114,1
2012-02-07,0.1875,1
2012-02-06,0.24536000000000158,1
2012-02-03,0.03856999999999999,1
2012-02-02,0.05000000000000071,1
2012-02-01,-0.08965000000000245,0
2012-03-30,-5.369999999999997,0
2012-03-29,-0.1432100000000034,0
2012-03-28,-0.1999999999999993,0
2012-03-27,0.43571000000000026,1
2012-03-26,0.2282200000000003,1
2012-03-23,-0.02500000000000213,0
2012-03-22,0.09678000000000253,1
2012-03-21,-0.17713999999999785,0
2012-03-20,0.11535999999999547,1
2012-03-19,0.04071000000000069,1
2012-03-16,0.4875000000000007,1
2012-03-15,-0.5317799999999977,0
2012-03-14,0.7699999999999996,1
2012-03-13,0.7324999999999982,1
2012-03-12,0.30571000000000126,1
2012-03-09,0.17035999999999873,1
2012-03-08,0.33999999999999986,1
2012-03-07,-0.07535999999999632,0
2012-03-06,0.4692899999999973,1
2012-03-05,-0.7771499999999989,0
2012-03-02,0.042149999999999466,1
2012-03-01,-0.14036000000000115,0
2012-04-30,-1.7725000000000009,0
2012-04-27,-0.25963999999999743,0
2012-04-26,-0.3285700000000027,0
2012-04-25,-0.048929999999998586,0
2012-04-24,1.893930000000001,1
2012-04-23,-0.2857200000000013,0
2012-04-20,-0.7417799999999986,0
2012-04-19,-0.3157199999999989,0
2012-04-18,-0.4821400000000047,0
2012-04-17,1.2421400000000027,1
2012-04-16,-1.1114300000000021,0
2012-04-13,-0.5017799999999966,0
2012-04-12,-0.03179000000000087,0
2012-04-11,-0.3999999999999986,0
2012-04-10,-0.13321000000000183,0
2012-04-09,0.4928500000000007,1
2012-04-05,-0.030349999999998545,0
2012-04-04,0.09392999999999674,1
2012-04-03,-0.10536000000000101,0
2012-04-02,0.9096400000000031,1
2012-05-31,0.7532099999999993,1
2012-05-30,0.4121499999999969,1
2012-05-29,-0.06071999999999633,0
2012-05-25,0.22535999999999845,1
2012-05-24,-0.40286000000000044,0
2012-05-23,0.6560699999999997,1
2012-05-22,-0.4303500000000007,0
2012-05-21,1.2517900000000033,1
2012-05-18,0.01927999999999841,1
2012-05-17,-0.4053600000000017,0
2012-05-16,-0.3121399999999994,0
2012-05-15,-0.264289999999999,0
2012-05-14,-0.03999999999999915,0
2012-05-11,-0.08678000000000097,0
2012-05-10,-0.34214000000000055,0
2012-05-09,0.3885700000000014,1
2012-05-08,-0.21000000000000085,0
2012-05-07,0.28857,1
2012-05-04,-0.5564299999999989,0
2012-05-03,-0.47927999999999926,0
2012-05-02,0.36641999999999797,1
2012-05-01,-0.1664299999999983,0
2012-06-29,0.24643000000000015,1
2012-06-28,0.22607,1
2012-06-27,-0.11893000000000242,0
2012-06-26,0.13108000000000075,1
2012-06-25,-0.21321999999999974,0
2012-06-22,-0.06213999999999942,0
2012-06-21,-0.22857000000000127,0
2012-06-20,-0.0989299999999993,0
2012-06-19,0.17179000000000144,1
2012-06-18,0.4442799999999991,1
2012-06-15,-0.0014299999999991542,0
2012-06-14,-0.008569999999998856,0
2012-06-13,-0.11714000000000269,0
2012-06-12,0.002140000000000697,1
2012-06-11,-0.4735699999999987,0
2012-06-08,0.5757099999999973,1
2012-06-07,-0.20320999999999856,0
2012-06-06,0.33999999999999986,1
2012-06-05,0.23213999999999757,1
2012-06-04,-0.008209999999998274,0
2012-06-01,-0.2735699999999994,0
2012-07-31,-1.2167899999999996,0
2012-07-30,0.4396400000000007,1
2012-07-27,0.5682199999999966,1
2012-07-26,-0.1696499999999972,0
2012-07-25,0.18928999999999974,1
2012-07-24,-1.1757099999999987,0
2012-07-23,0.46356999999999715,1
2012-07-20,-0.6653599999999962,0
2012-07-19,0.0625,1
2012-07-18,0.16749999999999687,1
2012-07-17,-0.14999999999999858,0
2012-07-16,0.20250000000000057,1
2012-07-13,0.07750000000000057,1
2012-07-12,0.0967899999999986,1
2012-07-11,-0.21000000000000085,0
2012-07-10,-0.4232200000000006,0
2012-07-09,0.45250000000000057,1
2012-07-06,-0.06392999999999915,0
2012-07-05,0.23321999999999932,1
2012-07-03,0.20286000000000115,1
2012-07-02,0.36249999999999716,1
2012-08-31,-2.947149999999997,0
2012-08-30,-0.12106999999999957,0
2012-08-29,-0.16464000000000212,0
2012-08-28,0.009640000000000981,1
2012-08-27,-0.17893000000000114,0
2012-08-24,0.7314300000000031,1
2012-08-23,-0.23571000000000097,0
2012-08-22,0.4175000000000004,1
2012-08-21,-0.585720000000002,0
2012-08-20,0.7432200000000009,1
2012-08-17,0.35749999999999815,1
2012-08-16,0.31392999999999915,1
2012-08-15,-0.0032199999999953377,0
2012-08-14,-0.02036000000000371,0
2012-08-13,0.30286000000000257,1
2012-08-10,0.16713999999999984,1
2012-08-09,0.03071999999999875,1
2012-08-08,-0.054999999999999716,0
2012-08-07,-0.1207199999999986,0
2012-08-06,0.1957199999999979,1
2012-08-03,0.13071000000000055,1
2012-08-02,0.3853599999999986,1
2012-08-01,-0.4667899999999996,0
2012-09-28,-2.24428,0
2012-09-27,0.5164299999999997,1
2012-09-26,-0.15893000000000157,0
2012-09-25,-0.697149999999997,0
2012-09-24,0.05001000000000033,1
2012-09-21,-0.5553600000000003,0
2012-09-20,0.11607000000000056,1
