date,day_change,increase
2010-08-13,-0.14536000000000193,0
2010-08-12,0.17713999999999963,1
2010-08-11,-0.31106999999999907,0
2010-08-10,-0.1589299999999998,0
2010-08-09,-0.058209999999998985,0
2010-08-06,0.06070999999999849,1
2010-08-05,-0.0696399999999997,0
2010-08-04,-0.039639999999998565,0
2010-08-03,0.06534999999999869,1
2010-08-02,0.020360000000000156,1
2010-09-30,-1.0199999999999996,0
2010-09-29,0.06321999999999939,1
2010-09-28,-0.16215000000000046,0
2010-09-27,-0.07892999999999972,0
2010-09-24,0.0671500000000016,1
2010-09-23,0.20606999999999864,1
2010-09-22,0.1292800000000014,1
2010-09-21,-0.04107000000000127,0
2010-09-20,0.27786000000000044,1
2010-09-17,-0.057500000000000995,0
2010-09-16,0.2660700000000009,1
2010-09-15,0.07392999999999894,1
2010-09-14,0.07000000000000028,1
2010-09-13,0.01393000000000022,1
2010-09-10,0.09393000000000029,1
2010-09-09,-0.06607000000000163,0
2010-09-08,0.18785000000000096,1
2010-09-07,0.11214999999999975,1
2010-09-03,0.055350000000000676,1
2010-09-02,0.13678999999999952,1
2010-09-01,0.13536000000000037,1
2010-10-29,-2.0271500000000007,0
2010-10-28,-0.13284999999999947,0
2010-10-27,0.010709999999999553,1
2010-10-26,0.02786000000000044,1
2010-10-25,-0.0792900000000003,0
2010-10-22,0.0007199999999993878,1
2010-10-21,-0.11749999999999972,0
2010-10-20,0.120000000000001,1
2010-10-19,0.1999999999999993,1
2010-10-18,-0.538219999999999,0
2010-10-15,0.3939299999999992,1
2010-10-14,0.20536000000000065,1
2010-10-13,0.05320999999999998,1
2010-10-12,0.1710699999999985,1
2010-10-11,0.023930000000001783,1
2010-10-08,0.10821999999999932,1
2010-10-07,0.04892000000000074,1
2010-10-06,0.02679000000000009,1
2010-10-05,0.2710699999999999,1
2010-10-04,0.014290000000000802,1
2010-10-01,-0.16250000000000142,0
2010-11-30,-0.9782200000000003,0
2010-11-29,-0.07000000000000028,0
2010-11-26,0.06286000000000058,1
2010-11-24,0.06213999999999942,1
2010-11-23,0.0553600000000003,1
2010-11-22,0.1346399999999992,1
2010-11-19,-0.0460699999999985,0
2010-11-18,0.0989299999999993,1
2010-11-17,0.14286000000000065,1
2010-11-16,-0.1614299999999993,0
2010-11-15,-0.09786000000000072,0
2010-11-12,-0.2692800000000002,0
2010-11-11,0.03570999999999991,1
2010-11-10,-0.05856999999999957,0
2010-11-09,-0.15750000000000064,0
2010-11-08,0.13750000000000107,1
2010-11-05,-0.028220000000001022,0
2010-11-04,0.09072000000000102,1
2010-11-03,0.14570999999999934,1
2010-11-02,0.1560699999999997,1
2010-11-01,0.1707200000000011,1
2010-12-31,-0.7403600000000008,0
2010-12-30,-0.09036000000000044,0
2010-12-29,-0.026419999999999888,0
2010-12-28,0.011070000000000135,1
2010-12-27,0.10928000000000004,1
2010-12-23,-0.0767799999999994,0
2010-12-22,0.022850000000000037,1
2010-12-21,0.0485799999999994,1
2010-12-20,0.049999999999998934,1
2010-12-17,-0.0010799999999981935,0
2010-12-16,0.019289999999999807,1
2010-12-15,0.0389299999999988,1
2010-12-14,-0.061790000000000234,0
2010-12-13,-0.09427999999999948,0
2010-12-10,0.16857000000000077,1
2010-12-09,-0.0885700000000007,0
2010-12-08,0.08928000000000047,1
2010-12-07,-0.14893,0
2010-12-06,0.18428999999999895,1
2010-12-03,0.05821000000000076,1
2010-12-02,-0.01857000000000042,0
