date,day_change,increase
2013-01-31,0.0,0
2013-01-30,-0.0007199999999976114,0
2013-01-29,-0.05357000000000056,0
2013-01-28,0.7382100000000005,1
2013-01-25,-0.4949999999999992,0
2013-01-24,-0.2967800000000018,0
2013-01-23,-1.7432199999999973,0
2013-01-22,0.15178999999999832,1
2013-01-18,0.2157100000000014,1
2013-01-17,-0.42107000000000383,0
2013-01-16,0.5596500000000013,1
2013-01-15,-0.13071999999999662,0
2013-01-14,-0.15643000000000384,0
2013-01-11,-0.65428,0
2013-01-10,-0.2696499999999986,0
2013-01-09,0.21606999999999843,1
2013-01-08,-0.23963999999999785,0
2013-01-07,0.2575000000000003,1
2013-01-04,-0.5346399999999996,0
2013-01-03,-0.38964,0
2013-01-02,-0.21215000000000117,0
2013-02-28,3.9203600000000005,1
2013-02-27,-0.15643000000000207,0
2013-02-26,0.16464999999999996,1
2013-02-25,-0.35821999999999754,0
2013-02-22,0.1642899999999976,1
2013-02-21,0.11607000000000056,1
2013-02-20,-0.4175000000000004,0
2013-02-19,-0.12179000000000073,0
2013-02-15,-0.2767799999999987,0
2013-02-14,0.15464000000000055,1
2013-02-13,-0.09607000000000099,0
2013-02-12,-0.43928999999999974,0
2013-02-11,0.1075000000000017,1
2013-02-08,0.08928999999999832,1
2013-02-07,0.38392999999999944,1
2013-02-06,0.2421400000000027,1
2013-02-05,0.44356999999999935,1
2013-02-04,-0.35214000000000034,0
2013-02-01,-0.18571999999999989,0
2013-03-28,0.33178999999999803,1
2013-03-27,-0.23713999999999658,0
2013-03-26,-0.32072000000000145,0
2013-03-25,0.026789999999998315,1
2013-03-22,0.36107000000000156,1
2013-03-21,0.15570999999999913,1
2013-03-20,-0.2571399999999997,0
2013-03-19,-0.0742900000000013,0
2013-03-18,0.6446500000000004,1
2013-03-15,0.12570999999999977,1
2013-03-14,0.18215000000000003,1
2013-03-13,0.15642000000000245,1
2013-03-12,-0.25534999999999997,0
2013-03-11,0.20892999999999873,1
2013-03-08,-0.0017899999999997362,0
2013-03-07,0.18928999999999974,1
2013-03-06,-0.35749999999999993,0
2013-03-05,0.46534999999999904,1
2013-03-04,-0.2257100000000012,0
2013-03-01,-0.36428999999999867,0
2013-04-30,0.10357000000000127,1
2013-04-29,0.5232199999999985,1
2013-04-26,0.379999999999999,1
2013-04-25,-0.05071999999999832,0
2013-04-24,0.6317900000000005,1
2013-04-23,-0.37321000000000026,0
2013-04-22,0.40534999999999854,1
2013-04-19,0.16679000000000066,1
2013-04-18,-0.6078599999999987,0
2013-04-17,-0.5457099999999997,0
2013-04-16,-0.046430000000002636,0
2013-04-15,-0.19392999999999816,0
2013-04-12,-0.25536000000000136,0
2013-04-11,0.01536000000000115,1
2013-04-10,0.20071000000000083,1
2013-04-09,0.062150000000000816,1
2013-04-08,0.05392999999999759,1
2013-04-05,0.012500000000001066,1
2013-04-04,-0.33071999999999946,0
2013-04-03,0.08535999999999788,1
2013-04-02,0.13464000000000276,1
2013-04-01,-0.5107100000000013,0
2013-05-31,-0.37858000000000125,0
2013-05-30,0.24465000000000003,1
2013-05-29,0.20178000000000118,1
2013-05-28,-0.3535699999999995,0
2013-05-24,0.32322000000000095,1
2013-05-23,0.17499999999999893,1
2013-05-22,-0.2892899999999994,0
2013-05-21,0.21071999999999846,1
2013-05-20,0.22284999999999933,1
2013-05-17,-0.254999999999999,0
2013-05-16,0.5646500000000003,1
2013-05-15,-0.568579999999999,0
2013-05-14,-0.5246399999999998,0
2013-05-13,0.08356999999999815,1
2013-05-10,-0.23071000000000197,0
2013-05-09,-0.06571999999999534,0
2013-05-08,0.027499999999999858,1
2013-05-07,-0.21178000000000452,0
2013-05-06,0.3307100000000034,1
2013-05-03,0.1571499999999979,1
2013-05-02,0.3403500000000008,1
2013-05-01,-0.0957100000000004,0
2013-06-28,1.8964300000000023,1
2013-06-27,-0.2817900000000009,0
2013-06-26,-0.16607000000000127,0
2013-06-25,-0.06428999999999796,0
2013-06-24,-0.06071000000000204,0
2013-06-21,-0.3960699999999999,0
2013-06-20,-0.028929999999999012,0
2013-06-19,-0.4321400000000004,0
2013-06-18,-0.005720000000000169,0
2013-06-17,0.004289999999999239,1
2013-06-14,-0.14142999999999972,0
2013-06-13,0.10357000000000127,1
2013-06-12,-0.25,0
2013-06-11,0.13429000000000002,1
2013-06-10,-0.32107000000000063,0
2013-06-07,0.29391999999999996,1
2013-06-06,-0.32034999999999947,0
2013-06-05,-0.006430000000001712,0
2013-06-04,-0.2703599999999966,0
2013-06-03,0.08892999999999773,1
2013-07-31,-0.15213999999999928,0
2013-07-30,0.17963999999999913,1
2013-07-29,0.32714,1
2013-07-26,0.19643000000000121,1
2013-07-25,-0.1928599999999996,0
2013-07-24,0.06321999999999761,1
2013-07-23,0.46178000000000097,1
2013-07-22,-0.12357000000000085,0
2013-07-19,-0.129999999999999,0
2013-07-18,-0.009999999999999787,0
2013-07-17,0.1314300000000017,1
2013-07-16,0.1135699999999975,1
2013-07-15,0.053930000000001144,1
2013-07-12,-0.09428000000000125,0
2013-07-11,0.1678499999999996,1
2013-07-10,0.11965000000000003,1
2013-07-09,0.21428000000000225,1
2013-07-08,-0.23249999999999993,0
2013-07-05,-0.009999999999999787,0
2013-07-03,-0.01678000000000246,0
2013-07-02,0.3892800000000012,1
2013-07-01,0.259640000000001,1
2013-08-30,-3.1896400000000007,0
2013-08-29,0.01249999999999929,1
2013-08-28,0.20178999999999903,1
2013-08-27,-0.4285800000000002,0
2013-08-26,-0.09820999999999813,0
2013-08-23,-0.08999999999999986,0
2013-08-22,-0.061070000000000846,0
2013-08-21,0.04964000000000013,1
2013-08-20,-0.2185699999999997,0
2013-08-19,0.19179000000000102,1
2013-08-16,0.149639999999998,1
2013-08-15,0.13321000000000183,1
2013-08-14,-0.05214000000000141,0
2013-08-13,0.9621400000000015,1
2013-08-12,0.5028599999999983,1
2013-08-09,-0.06356999999999857,0
2013-08-08,-0.18643000000000143,0
2013-08-07,0.002140000000000697,1
2013-08-06,-0.15071000000000012,0
2013-08-05,0.11892999999999887,1
2013-08-02,0.23856999999999928,1
2013-08-01,0.08072000000000301,1
2013-09-30,-0.7678600000000024,0
2013-09-27,-0.23321999999999932,0
2013-09-26,-0.07928000000000068,0
2013-09-25,-0.1142899999999969,0
2013-09-24,-0.20286000000000115,0
2013-09-23,-0.04357000000000255,0
2013-09-20,0.6464300000000023,1
2013-09-19,0.2607199999999992,1
2013-09-18,0.2685700000000004,1
2013-09-17,0.543569999999999,1
2013-09-16,-0.46570999999999785,0
2013-09-13,-0.29786,0
2013-09-12,0.029999999999997584,1
2013-09-11,0.05321000000000353,1
2013-09-10,-1.399640000000005,0
2013-09-09,0.04285000000000139,1
2013-09-06,0.23429000000000144,1
2013-09-05,-0.0646400000000007,0
2013-09-04,0.02464000000000155,1
2013-09-03,0.23071999999999804,1
2013-10-31,-1.139289999999999,0
2013-10-30,0.192499999999999,1
2013-10-29,-0.5949999999999989,0
2013-10-28,0.2582100000000018,1
2013-10-25,-0.08142000000000138,0
2013-10-24,0.2257099999999994,1
2013-10-23,0.2142799999999987,1
2013-10-22,-0.26464,0
2013-10-21,0.5228600000000014,1
2013-10-18,0.20642999999999745,1
