date,day_change,increase
2011-09-22,-0.02679000000000009,0
2011-09-21,-0.6646400000000003,0
2011-09-20,0.15677999999999948,1
2011-09-19,0.6517900000000001,1
2011-09-16,0.05214000000000141,1
2011-09-15,0.1467899999999993,1
2011-09-14,0.15750000000000064,1
2011-09-13,0.17427999999999777,1
2011-09-12,0.326430000000002,1
2011-09-09,-0.3903599999999994,0
2011-09-08,0.054649999999998755,1
2011-09-07,-0.11285999999999952,0
2011-09-06,0.6496399999999998,1
2011-09-02,-0.26321000000000083,0
2011-09-01,-0.39571999999999896,0
2011-10-31,-0.5928500000000003,0
2011-10-28,-0.020720000000000738,0
2011-10-27,-0.1628500000000006,0
2011-10-26,0.20714000000000077,1
2011-10-25,-0.11678999999999995,0
2011-10-24,0.3160700000000016,1
2011-10-21,-0.06857000000000113,0
2011-10-20,-0.06784999999999997,0
2011-10-19,-0.04821999999999882,0
2011-10-18,-0.7289300000000019,0
2011-10-17,0.0007200000000011642,1
2011-10-14,0.1753499999999999,1
2011-10-13,0.4232199999999988,1
2011-10-12,-0.08428999999999931,0
2011-10-11,0.5274999999999999,1
2011-10-10,0.48143000000000136,1
2011-10-07,0.1182199999999991,1
2011-10-06,0.08749999999999858,1
2011-10-05,0.19535000000000124,1
2011-10-04,-0.23963999999999963,0
2011-10-03,-0.20714000000000077,0
2011-11-30,-0.032859999999999445,0
2011-11-29,0.1946399999999997,1
2011-11-28,0.12464999999999904,1
2011-11-25,0.14034999999999975,1
2011-11-23,-0.21749999999999936,0
2011-11-22,0.12465000000000082,1
2011-11-21,0.022139999999998494,1
2011-11-18,-0.30428999999999995,0
2011-11-17,-0.18070999999999948,0
2011-11-16,-0.1882199999999994,0
2011-11-15,0.30179000000000045,1
2011-11-14,-0.09713999999999956,0
2011-11-11,-0.11036000000000001,0
2011-11-10,-0.3721399999999999,0
2011-11-09,0.0021399999999989205,1
2011-11-08,-0.18713999999999942,0
2011-11-07,0.08213999999999899,1
2011-11-04,-0.07570999999999906,0
2011-11-03,0.10571000000000019,1
2011-11-02,-0.036429999999999296,0
2011-11-01,0.09571999999999825,1
2011-12-30,-0.21785999999999994,0
2011-12-29,0.003930000000000433,1
2011-12-28,-0.12464999999999904,0
2011-12-27,0.13536000000000037,1
2011-12-23,0.12178999999999895,1
2011-12-22,0.09606999999999921,1
2011-12-21,0.011070000000000135,1
2011-12-20,0.31892999999999994,1
2011-12-19,0.18893000000000093,1
2011-12-16,0.07535000000000025,1
2011-12-15,-0.10607000000000077,0
2011-12-14,-0.12035000000000018,0
2011-12-13,-0.22499999999999964,0
2011-12-12,0.04713999999999885,1
2011-12-09,-0.041789999999998884,0
2011-12-08,0.049999999999998934,1
2011-12-07,0.05428999999999995,1
2011-12-06,-0.09213999999999878,0
2011-12-05,-0.03500000000000014,0
2011-12-02,0.13071000000000055,1
