date,day_change,increase
2017-01-31,0.0,0
2017-01-30,0.054999999999999716,1
2017-01-27,-0.30249999999999844,0
2017-01-26,0.11749999999999972,1
2017-01-25,0.3125,1
2017-01-24,0.21750000000000114,1
2017-01-23,-0.11250000000000071,0
2017-01-20,-0.11250000000000071,0
2017-01-19,0.2624999999999993,1
2017-01-18,-0.14999999999999858,0
2017-01-17,0.41499999999999915,1
2017-01-13,-0.192499999999999,0
2017-01-12,0.05249999999999844,1
2017-01-11,0.0400000000000027,1
2017-01-10,-0.007500000000000284,0
2017-01-09,0.2049999999999983,1
2017-01-06,0.2925000000000004,1
2017-01-05,0.21499999999999986,1
2017-01-04,0.017500000000001847,1
2017-01-03,0.01249999999999929,1
2017-02-28,-5.320000000000004,0
2017-02-27,-0.014999999999993463,0
2017-02-24,0.30749999999999744,1
2017-02-23,-0.3674999999999997,0
2017-02-22,0.23749999999999716,1
2017-02-21,0.05000000000000426,1
2017-02-17,0.28249999999999886,1
2017-02-16,-0.1424999999999983,0
2017-02-15,0.037499999999994316,1
2017-02-14,0.5125000000000028,1
2017-02-13,0.09749999999999659,1
2017-02-10,0.15500000000000114,1
2017-02-09,0.20250000000000057,1
2017-02-08,0.07500000000000284,1
2017-02-07,0.20250000000000057,1
2017-02-06,0.35249999999999915,1
2017-02-03,0.2049999999999983,1
2017-02-02,0.08249999999999957,1
2017-02-01,0.2375000000000007,1
2017-03-31,-4.172499999999999,0
2017-03-30,-0.11749999999999972,0
2017-03-29,0.12749999999999773,1
2017-03-28,0.6925000000000026,1
2017-03-27,0.38000000000000256,1
2017-03-24,-0.5275000000000034,0
2017-03-23,0.060000000000002274,1
2017-03-22,0.35249999999999915,1
2017-03-21,-0.5650000000000048,0
2017-03-20,0.427500000000002,1
2017-03-17,-0.14999999999999858,0
2017-03-16,0.07000000000000028,1
2017-03-15,0.32750000000000057,1
2017-03-14,0.027499999999996305,1
2017-03-13,0.11250000000000426,1
2017-03-10,-0.10000000000000142,0
2017-03-09,0.12749999999999773,1
2017-03-08,-0.052499999999994884,0
2017-03-07,-0.02750000000000341,0
2017-03-06,-0.07750000000000057,0
2017-03-03,0.14750000000000085,1
2017-03-02,-0.3049999999999997,0
2017-03-01,0.5275000000000034,1
2017-04-28,-1.5500000000000043,0
2017-04-27,0.04250000000000398,1
2017-04-26,-0.13750000000000284,0
2017-04-25,0.14000000000000057,1
2017-04-24,0.10249999999999915,1
2017-04-21,0.26500000000000057,1
2017-04-20,0.3049999999999997,1
2017-04-19,-0.16499999999999915,0
2017-04-18,0.11749999999999972,1
2017-04-17,-0.017499999999998295,0
2017-04-13,-0.1075000000000017,0
2017-04-12,0.07750000000000057,1
2017-04-11,-0.33500000000000085,0
2017-04-10,-0.16499999999999915,0
2017-04-07,-0.03249999999999886,0
2017-04-06,-0.14000000000000057,0
2017-04-05,0.017499999999998295,1
2017-04-04,0.24249999999999972,1
2017-04-03,-0.11500000000000199,0
2017-05-31,-2.5649999999999977,0
2017-05-30,0.13750000000000284,1
2017-05-26,-0.14500000000000313,0
2017-05-25,0.06750000000000256,1
2017-05-24,-0.02750000000000341,0
2017-05-23,-0.26500000000000057,0
2017-05-22,0.22500000000000142,1
2017-05-19,0.15500000000000114,1
2017-05-18,0.5274999999999963,1
2017-05-17,-0.582499999999996,0
2017-05-16,-0.5850000000000009,0
2017-05-15,-0.017499999999998295,0
2017-05-12,0.32750000000000057,1
2017-05-11,0.5625,1
2017-05-10,-0.2950000000000017,0
2017-05-09,-0.060000000000002274,0
2017-05-08,1.2100000000000009,1
2017-05-05,0.5675000000000026,1
2017-05-04,0.05999999999999517,1
2017-05-03,0.2325000000000017,1
2017-05-02,-0.48749999999999716,0
2017-05-01,0.6099999999999994,1
2017-06-30,0.16250000000000142,1
2017-06-29,-0.06500000000000483,0
2017-06-28,0.054999999999999716,1
2017-06-27,-0.12999999999999545,0
2017-06-26,-0.5399999999999991,0
2017-06-23,0.509999999999998,1
2017-06-22,-0.1600000000000037,0
2017-06-21,0.0625,1
2017-06-20,-0.3374999999999986,0
2017-06-19,0.802500000000002,1
2017-06-16,-0.030000000000001137,0
2017-06-15,0.11500000000000199,1
2017-06-14,-1.0450000000000017,0
2017-06-13,0.08500000000000085,1
2017-06-12,0.3549999999999969,1
2017-06-09,-2.362499999999997,0
2017-06-08,-0.015000000000000568,0
2017-06-07,0.05749999999999744,1
2017-06-06,0.28000000000000114,1
2017-06-05,-0.10999999999999943,0
2017-06-02,0.18999999999999773,1
2017-06-01,0.10250000000000625,1
2017-07-31,0.8174999999999955,1
2017-07-28,0.0025000000000048317,1
2017-07-27,-0.9650000000000034,0
2017-07-26,0.10000000000000142,1
2017-07-25,0.38749999999999574,1
2017-07-24,0.3049999999999997,1
2017-07-21,0.14750000000000085,1
2017-07-20,-0.3774999999999977,0
2017-07-19,0.25500000000000256,1
2017-07-18,0.3200000000000003,1
2017-07-17,0.09499999999999886,1
2017-07-14,0.21249999999999858,1
2017-07-13,0.6174999999999997,1
2017-07-12,-0.09250000000000114,0
2017-07-11,0.2850000000000037,1
2017-07-10,0.15499999999999403,1
2017-07-07,0.302500000000002,1
2017-07-06,-0.030000000000001137,0
2017-07-05,-0.16749999999999687,0
2017-07-03,-0.29749999999999943,0
2017-08-31,-4.689999999999998,0
2017-08-30,-0.04000000000000625,0
2017-08-29,0.9250000000000043,1
2017-08-28,-0.00999999999999801,0
