date,day_change,increase
2015-03-02,-0.07249999999999801,0
2015-04-30,0.1525000000000034,1
2015-04-29,-0.38000000000000256,0
2015-04-28,-1.0750000000000028,0
2015-04-27,0.5375000000000014,1
2015-04-24,0.4549999999999983,1
2015-04-23,0.5474999999999994,1
2015-04-22,0.3275000000000041,1
2015-04-21,-0.27749999999999986,0
2015-04-20,0.6325000000000003,1
2015-04-17,0.004999999999999005,1
2015-04-16,-0.182500000000001,0
2015-04-15,-0.03249999999999886,0
2015-04-14,-0.14750000000000085,0
2015-04-13,-0.34250000000000114,0
2015-04-10,0.6050000000000004,1
2015-04-09,0.02500000000000213,1
2015-04-08,0.0,1
2015-04-07,-0.44750000000000156,0
2015-04-06,0.7925000000000004,1
2015-04-02,-0.14000000000000057,0
2015-04-01,0.05250000000000199,1
2015-05-29,-1.6024999999999991,0
2015-05-28,-0.15750000000000597,0
2015-05-27,0.38000000000000256,1
2015-05-26,-0.5649999999999977,0
2015-05-22,0.25,1
2015-05-21,0.3825000000000003,1
2015-05-20,0.017499999999998295,1
2015-05-19,-0.17249999999999943,0
2015-05-18,0.5775000000000006,1
2015-05-15,-0.17249999999999943,0
2015-05-14,0.41499999999999915,1
2015-05-13,0.3149999999999977,1
2015-05-12,0.13750000000000284,1
2015-05-11,-0.44750000000000156,0
2015-05-08,0.17749999999999844,1
2015-05-07,0.4775000000000027,1
2015-05-06,-0.44750000000000156,0
2015-05-05,-0.39750000000000085,0
2015-05-04,-0.3374999999999986,0
2015-05-01,0.8500000000000014,1
2015-06-30,0.13250000000000028,1
2015-06-29,0.027499999999999858,1
2015-06-26,-0.552500000000002,0
2015-06-25,-0.297500000000003,0
2015-06-24,0.412500000000005,1
2015-06-23,-0.06750000000000256,0
2015-06-22,-0.0024999999999977263,0
2015-06-19,-0.054999999999999716,0
2015-06-18,0.11999999999999744,1
2015-06-17,-0.12249999999999872,0
2015-06-16,0.17249999999999943,1
2015-06-15,0.2325000000000017,1
2015-06-12,-0.5225000000000009,0
2015-06-11,-0.24750000000000227,0
2015-06-10,0.3150000000000013,1
2015-06-09,0.3049999999999997,1
2015-06-08,-0.5500000000000007,0
2015-06-05,-0.14999999999999858,0
2015-06-04,-0.020000000000003126,0
2015-06-03,-0.269999999999996,0
2015-06-02,0.19999999999999574,1
2015-06-01,-0.10499999999999687,0
2015-07-31,1.9200000000000017,1
2015-07-30,0.07000000000000028,1
2015-07-29,-0.20750000000000313,0
2015-07-28,-0.05749999999999744,0
2015-07-27,0.07249999999999801,1
2015-07-24,-0.5574999999999974,0
2015-07-23,-0.22000000000000242,0
2015-07-22,1.052500000000002,1
2015-07-21,-2.715,0
2015-07-20,0.46999999999999886,1
2015-07-17,0.4724999999999966,1
2015-07-16,0.3350000000000044,1
2015-07-15,0.504999999999999,1
2015-07-14,-0.08000000000000185,0
2015-07-13,0.2525000000000013,1
2015-07-10,0.7725000000000009,1
2015-07-09,-0.47749999999999915,0
2015-07-08,-0.15750000000000242,0
2015-07-07,-0.35249999999999915,0
2015-07-06,0.2375000000000007,1
2015-07-02,-0.3725000000000023,0
2015-07-01,-0.11749999999999972,0
2015-08-31,3.717500000000001,1
2015-08-28,-0.03500000000000014,0
2015-08-27,-0.015000000000000568,0
2015-08-26,1.2850000000000001,1
2015-08-25,-1.004999999999999,0
2015-08-24,4.059999999999999,1
2015-08-21,-3.8900000000000006,0
2015-08-20,-0.9124999999999979,0
2015-08-19,-0.504999999999999,0
2015-08-18,-0.08250000000000313,0
2015-08-17,0.09750000000000014,1
2015-08-14,0.43000000000000327,1
2015-08-13,-0.43000000000000327,0
2015-08-12,0.8775000000000013,1
2015-08-11,-1.3200000000000003,0
2015-08-10,0.3200000000000003,1
2015-08-07,0.4875000000000007,1
2015-08-06,-0.34750000000000014,0
2015-08-05,0.754999999999999,1
2015-08-04,-1.1174999999999997,0
2015-08-03,-1.0199999999999996,0
2015-09-30,2.8324999999999996,1
2015-09-29,-0.6649999999999991,0
2015-09-28,-0.254999999999999,0
2015-09-25,-0.6475000000000009,0
2015-09-24,0.7974999999999994,1
2015-09-23,-0.09499999999999886,0
2015-09-22,0.0625,1
2015-09-21,-0.07250000000000156,0
2015-09-18,0.365000000000002,1
2015-09-17,-0.8625000000000007,0
2015-09-16,-0.14750000000000085,0
2015-09-15,0.0799999999999983,1
2015-09-14,-0.16249999999999787,0
2015-09-11,1.197499999999998,1
2015-09-10,0.38000000000000256,1
2015-09-09,-0.8725000000000023,0
2015-09-08,0.5025000000000013,1
2015-09-04,0.6950000000000003,1
2015-09-03,-0.879999999999999,0
2015-09-02,0.5649999999999977,1
2015-09-01,0.019999999999999574,1
2015-10-30,-2.7099999999999973,0
2015-10-29,0.572499999999998,1
2015-10-28,0.442499999999999,1
2015-10-27,0.3825000000000003,1
2015-10-26,-0.6699999999999982,0
2015-10-23,0.34499999999999886,1
2015-10-22,0.5925000000000011,1
2015-10-21,0.08249999999999957,1
2015-10-20,0.6649999999999991,1
2015-10-19,0.13500000000000156,1
2015-10-16,-0.245000000000001,0
2015-10-15,0.21249999999999858,1
2015-10-14,-0.08999999999999986,0
2015-10-13,0.11750000000000327,1
2015-10-12,-0.4775000000000027,0
2015-10-09,0.682500000000001,1
2015-10-08,-0.04749999999999943,0
2015-10-07,-0.3874999999999993,0
2015-10-06,0.27749999999999986,1
2015-10-05,0.1875,1
2015-10-02,0.4674999999999976,1
2015-10-01,-0.264999999999997,0
2015-11-30,-2.2300000000000004,0
2015-11-27,-0.07500000000000284,0
2015-11-25,-0.22999999999999687,0
2015-11-24,0.46999999999999886,1
2015-11-23,-0.48499999999999943,0
2015-11-20,0.017499999999998295,1
2015-11-19,0.39000000000000057,1
2015-11-18,0.46999999999999886,1
2015-11-17,0.21000000000000085,1
2015-11-16,0.8850000000000016,1
2015-11-13,-0.9550000000000018,0
2015-11-12,-0.26500000000000057,0
2015-11-11,-0.027499999999999858,0
2015-11-10,-0.13250000000000028,0
2015-11-09,-1.014999999999997,0
2015-11-06,-0.03750000000000142,0
2015-11-05,-0.18499999999999872,0
2015-11-04,-0.3200000000000003,0
2015-11-03,0.5849999999999973,1
2015-11-02,-0.0024999999999977263,0
2015-12-31,3.447499999999998,1
2015-12-30,-0.3924999999999983,0
2015-12-29,0.40500000000000114,1
2015-12-28,-0.15750000000000242,0
2015-12-24,-0.35249999999999915,0
2015-12-23,0.432500000000001,1
2015-12-22,-0.032500000000002416,0
2015-12-21,0.030000000000001137,1
2015-12-18,-0.40749999999999886,0
2015-12-17,-0.7774999999999999,0
2015-12-16,0.2375000000000007,1
2015-12-15,-0.21750000000000114,0
2015-12-14,-0.060000000000002274,0
2015-12-11,-0.7524999999999977,0
2015-12-10,-0.21250000000000213,0
2015-12-09,-0.3999999999999986,0
2015-12-08,0.030000000000001137,1
2015-12-07,-0.365000000000002,0
2015-12-04,0.9224999999999994,1
2015-12-03,-0.3149999999999977,0
2015-12-02,-0.19750000000000156,0
