date,day_change,increase
2016-01-29,0.0,0
2016-01-28,0.25,1
2016-01-27,-0.5625,0
2016-01-26,-0.9725000000000001,0
2016-01-25,-0.3974999999999973,0
2016-01-22,0.7225000000000001,1
2016-01-21,0.3924999999999983,1
2016-01-20,0.490000000000002,1
2016-01-19,-0.8275000000000006,0
2016-01-15,0.5524999999999984,1
2016-01-14,-0.4399999999999977,0
2016-01-13,-0.5899999999999999,0
2016-01-12,-0.057500000000000995,0
2016-01-11,0.3949999999999996,1
2016-01-08,0.10500000000000043,1
2016-01-07,-0.032500000000002416,0
2016-01-06,-0.46999999999999886,0
2016-01-05,-1.2974999999999994,0
2016-01-04,0.7850000000000001,1
2016-02-29,1.4375,1
2016-02-26,-0.08500000000000085,0
2016-02-25,0.2875000000000014,1
2016-02-24,0.5174999999999983,1
2016-02-23,-0.6050000000000004,0
2016-02-22,0.022500000000000853,1
2016-02-19,0.07750000000000057,1
2016-02-18,-0.7100000000000009,0
2016-02-17,0.5425000000000004,1
2016-02-16,0.4125000000000014,1
2016-02-12,0.20749999999999957,1
2016-02-11,0.09999999999999787,1
2016-02-10,-0.5324999999999989,0
2016-02-09,0.40749999999999886,1
2016-02-08,0.2900000000000027,1
2016-02-05,-0.8475000000000001,0
2016-02-04,0.16499999999999915,1
2016-02-03,0.21499999999999986,1
2016-02-02,-0.10500000000000043,0
2016-02-01,-0.2624999999999993,0
2016-03-31,-3.3125,0
2016-03-30,0.2674999999999983,1
2016-03-29,0.9400000000000013,1
2016-03-28,-0.27749999999999986,0
2016-03-24,0.13250000000000028,1
2016-03-23,-0.2525000000000013,0
2016-03-22,0.307500000000001,1
2016-03-21,-0.1700000000000017,0
2016-03-18,-0.10249999999999915,0
2016-03-17,0.20500000000000185,1
2016-03-16,0.22749999999999915,1
2016-03-15,0.16250000000000142,1
2016-03-14,0.5124999999999993,1
2016-03-11,-0.08249999999999957,0
2016-03-10,0.20749999999999957,1
2016-03-09,0.02499999999999858,1
2016-03-08,0.13250000000000028,1
2016-03-07,-0.40249999999999986,0
2016-03-04,0.004999999999999005,1
2016-03-03,0.44750000000000156,1
2016-03-02,0.017499999999998295,1
2016-03-01,0.7149999999999999,1
2016-04-29,0.9150000000000027,1
2016-04-28,-0.9050000000000011,0
2016-04-27,0.40249999999999986,1
2016-04-26,-1.9774999999999991,0
2016-04-25,-0.27250000000000085,0
2016-04-22,-0.002500000000001279,0
2016-04-21,-0.4800000000000004,0
2016-04-20,0.07250000000000156,1
2016-04-19,-0.3099999999999987,0
2016-04-18,-0.2525000000000013,0
2016-04-15,-0.8049999999999997,0
2016-04-14,0.12249999999999872,1
2016-04-13,0.20500000000000185,1
2016-04-12,0.36499999999999844,1
2016-04-11,0.09250000000000114,1
2016-04-08,0.015000000000000568,1
2016-04-07,-0.26000000000000156,0
2016-04-06,-0.07000000000000028,0
2016-04-05,0.17999999999999972,1
2016-04-04,-0.22749999999999915,0
2016-04-01,0.41000000000000014,1
2016-05-31,2.2950000000000017,1
2016-05-27,0.03999999999999915,1
2016-05-26,-0.060000000000002274,0
2016-05-25,0.2525000000000013,1
2016-05-24,0.3625000000000007,1
2016-05-23,0.3374999999999986,1
2016-05-20,0.307500000000001,1
2016-05-19,0.0,1
2016-05-18,0.120000000000001,1
2016-05-17,-0.09750000000000014,0
