date,day_change,increase
2018-01-31,0.0,0
2018-01-30,0.33500000000000085,1
2018-01-29,-1.1574999999999989,0
2018-01-26,-0.46000000000000085,0
2018-01-25,-0.6274999999999977,0
2018-01-24,-0.6850000000000023,0
2018-01-23,-0.012500000000002842,0
2018-01-22,0.0,1
2018-01-19,-0.32750000000000057,0
2018-01-18,-0.18999999999999773,0
2018-01-17,0.8049999999999997,1
2018-01-16,-0.4375,0
2018-01-12,0.4299999999999997,1
2018-01-11,0.39750000000000085,1
2018-01-10,0.3575000000000017,1
2018-01-09,-0.3475000000000037,0
2018-01-08,0.05000000000000426,1
2018-01-05,0.22749999999999915,1
2018-01-04,0.22500000000000142,1
2018-01-03,0.0024999999999977263,1
2018-01-02,0.5925000000000011,1
2018-02-28,-2.2749999999999986,0
2018-02-27,0.03999999999999915,1
2018-02-26,0.6875,1
2018-02-23,0.6700000000000017,1
2018-02-22,0.46749999999999403,1
2018-02-21,-0.2575000000000003,0
2018-02-20,0.19500000000000028,1
2018-02-16,-0.07750000000000057,0
2018-02-15,0.6425000000000054,1
2018-02-14,1.6875,1
2018-02-13,0.27250000000000085,1
2018-02-12,0.8624999999999972,1
2018-02-09,0.3575000000000017,1
2018-02-08,-0.8049999999999997,0
2018-02-07,-0.7000000000000028,0
2018-02-06,2.0649999999999977,1
2018-02-05,-1.0674999999999955,0
2018-02-02,-1.7250000000000014,0
2018-02-01,-0.2924999999999969,0
2018-03-29,-0.1600000000000037,0
2018-03-28,0.14000000000000057,1
2018-03-27,-1.6075000000000017,0
2018-03-26,1.4025000000000034,1
2018-03-23,-0.0799999999999983,0
2018-03-22,-0.4025000000000034,0
2018-03-21,-1.259999999999998,0
2018-03-20,-0.05000000000000426,0
2018-03-19,-0.519999999999996,0
2018-03-16,-0.3325000000000031,0
2018-03-15,0.03750000000000142,1
2018-03-14,-0.4549999999999983,0
2018-03-13,-0.5675000000000026,0
2018-03-12,0.5750000000000028,1
2018-03-09,0.582499999999996,1
2018-03-08,0.6200000000000045,1
2018-03-07,0.134999999999998,1
2018-03-06,-0.7424999999999997,0
2018-03-05,0.6749999999999972,1
2018-03-02,0.6024999999999991,1
2018-03-01,-1.4349999999999952,0
2018-04-30,4.102499999999999,1
2018-04-27,-0.46750000000000114,0
2018-04-26,-0.030000000000001137,0
2018-04-25,0.375,1
2018-04-24,-0.7624999999999957,0
