date,day_change,increase
2020-01-31,0.0,0
2020-01-30,0.09749999999999659,1
2020-01-29,-0.977499999999992,0
2020-01-28,2.9624999999999915,1
2020-01-27,0.6350000000000051,1
2020-01-24,-2.5474999999999994,0
2020-01-23,0.582499999999996,1
2020-01-22,-0.16499999999999204,0
2020-01-21,0.3474999999999966,1
2020-01-17,0.23000000000000398,1
2020-01-16,0.6700000000000017,1
2020-01-15,0.43499999999998806,1
2020-01-14,-1.2124999999999915,0
2020-01-13,1.2650000000000006,1
2020-01-10,0.2599999999999909,1
2020-01-09,0.8400000000000034,1
2020-01-08,2.519999999999996,1
2020-01-07,-0.6699999999999875,0
2020-01-06,1.5124999999999886,1
2020-01-03,-0.8399999999999892,0
2020-01-02,0.22749999999999204,1
2020-02-28,9.745000000000005,1
2020-02-27,-5.960000000000008,0
2020-02-26,-1.3574999999999875,0
2020-02-25,-3.605000000000004,0
2020-02-24,0.9224999999999994,1
2020-02-21,-5.340000000000003,0
2020-02-20,-1.0024999999999977,0
2020-02-19,0.6574999999999989,1
2020-02-18,1.1599999999999966,1
2020-02-14,-2.344999999999999,0
2020-02-13,0.13750000000000284,1
2020-02-12,0.6799999999999926,1
2020-02-11,-0.5324999999999989,0
2020-02-10,2.355000000000004,1
2020-02-07,-2.0474999999999994,0
2020-02-06,-0.04999999999999716,0
2020-02-05,-0.23749999999999716,0
2020-02-04,2.052499999999995,1
2020-02-03,2.7524999999999977,1
2020-03-31,12.175000000000004,1
2020-03-30,1.2149999999999963,1
2020-03-27,-0.5024999999999977,0
2020-03-26,1.5574999999999974,1
2020-03-25,-1.0574999999999974,0
2020-03-24,3.5974999999999966,1
2020-03-23,2.0700000000000003,1
2020-03-20,-4.774999999999999,0
2020-03-19,-0.052499999999994884,0
2020-03-18,1.904999999999994,1
2020-03-17,-1.9349999999999952,0
2020-03-16,1.3900000000000006,1
2020-03-13,-5.734999999999999,0
2020-03-12,2.237499999999997,1
2020-03-11,-5.362499999999997,0
2020-03-10,0.0625,1
2020-03-09,3.3474999999999966,1
2020-03-06,-4.5625,0
2020-03-05,-3.3799999999999955,0
2020-03-04,-0.23000000000000398,0
2020-03-03,-1.8075000000000045,0
2020-03-02,5.347500000000011,1
2020-04-30,-1.9200000000000017,0
2020-04-29,1.3074999999999903,1
2020-04-28,-0.08749999999999147,0
2020-04-27,0.8199999999999932,1
2020-04-24,1.1500000000000057,1
2020-04-23,0.332499999999996,1
2020-04-22,0.5649999999999977,1
2020-04-21,-0.6674999999999898,0
2020-04-20,-0.417500000000004,0
2020-04-17,-1.6850000000000023,0
2020-04-16,-0.6724999999999994,0
2020-04-15,1.2450000000000045,1
2020-04-14,0.5999999999999943,1
2020-04-13,2.9224999999999994,1
2020-04-09,-0.09749999999999659,0
2020-04-08,1.4899999999999949,1
2020-04-07,-2.0150000000000006,0
2020-04-06,4.975000000000001,1
2020-04-03,2.0249999999999986,1
2020-04-02,0.615000000000002,1
2020-04-01,-1.5399999999999991,0
2020-05-29,-18.1875,0
2020-05-28,0.6200000000000045,1
2020-05-27,0.15749999999999886,1
2020-05-26,-1.8400000000000034,0
2020-05-22,1.9325000000000045,1
2020-05-21,-0.7225000000000108,0
2020-05-20,0.49500000000000455,1
2020-05-19,0.4125000000000085,1
2020-05-18,0.4649999999999892,1
2020-05-15,3.2049999999999983,1
2020-05-14,-1.039999999999992,0
2020-05-13,-1.9099999999999966,0
2020-05-12,-1.4200000000000017,0
2020-05-11,2.4324999999999903,1
2020-05-08,0.6150000000000091,1
2020-05-07,0.6049999999999898,1
2020-05-06,0.6900000000000119,1
2020-05-05,1.3499999999999943,1
2020-05-04,1.4724999999999966,1
2020-05-01,0.730000000000004,1
2020-06-29,-16.75,0
2020-06-26,-2.7900000000000063,0
2020-06-25,0.9275000000000091,1
2020-06-24,-1.0750000000000028,0
2020-06-23,0.2600000000000051,1
2020-06-22,3.0126499999999936,1
2020-06-19,-0.8901299999999992,0
2020-06-18,0.8924800000000062,1
